latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
18.83835,-89.04603,336.15,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,302.54,4.25,D,0
18.86538,-90.64804,342.89,0.51,0.5,2024-04-17,1847,N,VIIRS,n,2,308.12,10.18,D,0
18.86605,-90.64491,343.77,0.51,0.5,2024-04-17,1847,N,VIIRS,n,2,310.2,8.05,D,0
18.87475,-90.89153,333.1,0.53,0.5,2024-04-17,1847,N,VIIRS,l,2,307.95,4.27,D,0
18.87587,-90.78779,344.61,0.52,0.5,2024-04-17,1847,N,VIIRS,n,2,305.81,6.31,D,0
18.87698,-90.61198,330.18,0.51,0.49,2024-04-17,1847,N,VIIRS,l,2,304.37,2.17,D,0
18.87935,-90.89252,346.33,0.53,0.5,2024-04-17,1847,N,VIIRS,n,2,308.42,17.23,D,0
18.88044,-90.78873,350.51,0.52,0.5,2024-04-17,1847,N,VIIRS,n,2,309.68,45.71,D,0
18.88199,-90.9036,337.28,0.53,0.5,2024-04-17,1847,N,VIIRS,n,2,306.8,15.72,D,0
18.88295,-90.89864,354.73,0.53,0.5,2024-04-17,1847,N,VIIRS,n,2,309.63,17.23,D,0
18.88348,-91.09563,336.22,0.55,0.51,2024-04-17,1847,N,VIIRS,n,2,303.83,3.78,D,0
18.88608,-91.0935,341.81,0.55,0.51,2024-04-17,1847,N,VIIRS,n,2,303.85,7.08,D,0
18.88658,-90.90462,336.79,0.53,0.5,2024-04-17,1847,N,VIIRS,n,2,304.53,8.86,D,0
18.88754,-90.89966,367.0,0.53,0.5,2024-04-17,1847,N,VIIRS,h,2,308.37,29.23,D,0
18.89705,-88.63388,341.92,0.39,0.44,2024-04-17,1847,N,VIIRS,n,2,302.21,2.72,D,0
18.8977,-88.63025,336.62,0.39,0.44,2024-04-17,1847,N,VIIRS,n,2,303.14,2.72,D,0
18.91656,-90.72478,336.1,0.52,0.5,2024-04-17,1847,N,VIIRS,l,2,307.23,7.47,D,0
18.92663,-90.55085,350.79,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,308.72,24.75,D,0
18.92756,-90.54607,343.98,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,310.94,24.75,D,0
18.93566,-90.72391,339.91,0.52,0.5,2024-04-17,1847,N,VIIRS,n,2,305.27,2.88,D,0
18.94241,-90.73845,343.09,0.52,0.5,2024-04-17,1847,N,VIIRS,n,2,308.26,6.6,D,0
18.94288,-90.73563,346.62,0.52,0.5,2024-04-17,1847,N,VIIRS,n,2,307.84,10.29,D,0
18.94502,-90.74916,340.91,0.52,0.5,2024-04-17,1847,N,VIIRS,n,2,304.77,4.63,D,0
18.94557,-90.74637,346.7,0.52,0.5,2024-04-17,1847,N,VIIRS,n,2,305.08,6.86,D,0
18.94695,-90.73943,330.22,0.52,0.5,2024-04-17,1847,N,VIIRS,l,2,302.83,6.6,D,0
18.95186,-90.54125,330.76,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,303.69,1.16,D,0
18.95278,-90.53646,333.92,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,304.39,5.75,D,0
18.96452,-90.52386,367.0,0.5,0.49,2024-04-17,1847,N,VIIRS,h,2,307.47,15.53,D,0
18.96627,-90.53918,334.01,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,307.52,8.23,D,0
18.96807,-90.52976,333.63,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,306.75,4.08,D,0
18.96899,-90.52493,334.16,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,305.17,4.08,D,0
18.96985,-90.5449,342.15,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,306.25,5.76,D,0
18.97076,-90.54012,367.0,0.5,0.49,2024-04-17,1847,N,VIIRS,h,2,308.96,8.23,D,0
18.97166,-90.53539,330.26,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,305.19,8.23,D,0
18.97255,-90.53074,344.32,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,305.83,4.08,D,0
18.99327,-90.94093,337.24,0.53,0.5,2024-04-17,1847,N,VIIRS,n,2,308.17,6.28,D,0
18.99515,-89.10602,344.03,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,304.76,5.52,D,0
18.99677,-90.50131,346.5,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,306.58,4.81,D,0
18.99798,-90.50468,337.46,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,305.74,3.09,D,0
18.99889,-90.50004,330.71,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,305.04,3.09,D,0
19.00349,-88.67058,341.5,0.39,0.44,2024-04-17,1847,N,VIIRS,n,2,310.05,6.88,D,0
19.01663,-89.0583,337.82,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,306.56,6.51,D,0
19.01733,-89.05447,347.33,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,306.65,11.51,D,0
19.0193,-90.53876,333.21,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,305.81,4.21,D,0
19.02021,-90.53408,335.41,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,305.95,4.21,D,0
19.02073,-89.05906,354.97,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,304.57,6.51,D,0
19.02142,-89.05527,367.0,0.41,0.45,2024-04-17,1847,N,VIIRS,h,2,307.44,11.51,D,0
19.02469,-90.53504,341.91,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,307.28,4.21,D,0
19.03456,-90.53226,336.08,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,306.53,2.41,D,0
19.03952,-88.6143,330.76,0.38,0.43,2024-04-17,1847,N,VIIRS,l,2,303.26,2.37,D,0
19.05157,-90.54076,350.43,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,309.17,9.97,D,0
19.05606,-90.54169,349.46,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,306.9,5.84,D,0
19.06382,-88.14985,347.8,0.54,0.42,2024-04-17,1847,N,VIIRS,n,2,304.86,7.87,D,0
19.06664,-88.89885,341.09,0.4,0.44,2024-04-17,1847,N,VIIRS,n,2,303.59,3.72,D,0
19.06769,-88.15061,332.29,0.54,0.42,2024-04-17,1847,N,VIIRS,n,2,301.85,7.87,D,0
19.07033,-89.19676,345.67,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,304.7,5.5,D,0
19.07178,-89.18894,346.6,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,310.45,11.91,D,0
19.07271,-88.1675,331.95,0.54,0.42,2024-04-17,1847,N,VIIRS,l,2,305.63,7.02,D,0
19.08217,-89.17891,338.79,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,308.59,3.91,D,0
19.08251,-88.18003,341.58,0.54,0.42,2024-04-17,1847,N,VIIRS,n,2,300.18,23.9,D,0
19.08288,-89.17503,338.79,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,306.19,3.91,D,0
19.08547,-90.19698,338.89,0.48,0.48,2024-04-17,1847,N,VIIRS,l,2,309.85,4.05,D,0
19.0911,-89.17671,343.48,0.41,0.45,2024-04-17,1847,N,VIIRS,l,2,314.65,13.9,D,0
19.09181,-88.15002,342.39,0.54,0.42,2024-04-17,1847,N,VIIRS,n,2,301.86,6.26,D,0
19.09509,-90.17064,347.74,0.47,0.48,2024-04-17,1847,N,VIIRS,n,2,307.5,19.92,D,0
19.09728,-90.71867,343.12,0.51,0.5,2024-04-17,1847,N,VIIRS,n,2,305.3,8.41,D,0
19.09732,-90.06483,342.23,0.47,0.48,2024-04-17,1847,N,VIIRS,n,2,309.63,8.15,D,0
19.11213,-91.00261,345.93,0.53,0.5,2024-04-17,1847,N,VIIRS,n,2,303.75,5.49,D,0
19.11221,-89.20119,340.25,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,305.42,9.89,D,0
19.11308,-89.17308,345.15,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,307.48,9.97,D,0
19.11385,-91.00141,342.17,0.54,0.5,2024-04-17,1847,N,VIIRS,n,2,303.44,4.0,D,3
19.11506,-89.18558,343.35,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,304.91,10.17,D,0
19.11576,-90.67223,334.55,0.51,0.49,2024-04-17,1847,N,VIIRS,l,2,309.5,5.84,D,0
19.11669,-90.66743,340.24,0.51,0.49,2024-04-17,1847,N,VIIRS,n,2,310.84,6.9,D,0
19.12027,-90.67319,338.92,0.51,0.49,2024-04-17,1847,N,VIIRS,n,2,309.11,20.13,D,0
19.1212,-90.66841,343.97,0.51,0.49,2024-04-17,1847,N,VIIRS,n,2,309.47,20.19,D,0
19.12974,-90.74593,343.87,0.51,0.5,2024-04-17,1847,N,VIIRS,n,2,308.76,5.03,D,0
19.13067,-90.74113,338.8,0.51,0.5,2024-04-17,1847,N,VIIRS,n,2,306.64,7.6,D,0
19.14399,-88.52764,338.85,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,307.94,5.18,D,0
19.14569,-88.52648,352.92,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,309.21,13.14,D,0
19.14794,-88.52843,353.34,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,308.37,15.22,D,0
19.14964,-88.52728,341.4,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,304.7,13.14,D,0
19.17161,-90.24157,334.83,0.48,0.48,2024-04-17,1847,N,VIIRS,l,2,307.68,2.12,D,0
19.176,-90.24245,345.56,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,312.22,15.28,D,0
19.18327,-89.61546,333.92,0.44,0.46,2024-04-17,1847,N,VIIRS,l,2,307.62,6.26,D,0
19.18641,-90.89317,338.14,0.52,0.5,2024-04-17,1847,N,VIIRS,n,2,306.88,6.65,D,0
19.20292,-90.1737,343.96,0.47,0.48,2024-04-17,1847,N,VIIRS,n,2,309.14,13.29,D,0
19.212,-89.29478,342.52,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,307.23,3.23,D,0
19.21542,-89.29953,345.44,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,307.38,9.54,D,0
19.21733,-88.62038,343.65,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,304.11,13.18,D,0
19.23884,-89.57567,333.87,0.43,0.46,2024-04-17,1847,N,VIIRS,l,2,306.01,10.77,D,0
19.23962,-89.57152,342.36,0.43,0.46,2024-04-17,1847,N,VIIRS,n,2,309.3,10.77,D,0
19.24752,-89.18426,333.63,0.41,0.45,2024-04-17,1847,N,VIIRS,l,2,305.28,2.64,D,0
19.24909,-89.1847,332.48,0.41,0.45,2024-04-17,1847,N,VIIRS,l,2,304.82,2.46,D,0
19.26053,-90.18101,339.73,0.47,0.48,2024-04-17,1847,N,VIIRS,n,2,308.17,2.97,D,0
19.29083,-90.49902,340.2,0.49,0.49,2024-04-17,1847,N,VIIRS,n,2,307.77,3.51,D,0
19.31918,-89.30418,356.22,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,317.44,22.03,D,0
19.32331,-89.30502,367.0,0.42,0.45,2024-04-17,1847,N,VIIRS,h,2,308.19,5.64,D,0
19.32673,-89.30976,335.76,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,308.67,5.64,D,0
19.32764,-90.65268,342.17,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,307.65,7.1,D,0
19.32858,-90.64786,367.0,0.5,0.49,2024-04-17,1847,N,VIIRS,h,2,314.63,14.66,D,0
19.32951,-90.64312,347.22,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,310.85,14.66,D,0
19.32973,-89.69279,356.38,0.44,0.46,2024-04-17,1847,N,VIIRS,n,2,310.77,7.94,D,0
19.33102,-89.28619,337.39,0.42,0.45,2024-04-17,1847,N,VIIRS,l,2,307.69,3.46,D,0
19.33171,-89.29047,346.59,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,314.13,7.26,D,0
19.33173,-89.28225,342.05,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,305.58,3.46,D,0
19.33213,-90.65365,342.55,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,308.42,4.84,D,0
19.33245,-89.28654,341.84,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,308.4,4.99,D,0
19.33306,-90.64886,344.84,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,308.7,9.37,D,0
19.33319,-89.2826,344.42,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,306.73,4.99,D,0
19.33331,-89.55688,343.67,0.43,0.46,2024-04-17,1847,N,VIIRS,n,2,306.18,2.98,D,0
19.33442,-89.29098,348.39,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,310.34,7.71,D,0
19.33514,-89.28703,344.96,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,311.69,3.66,D,0
19.33583,-89.29131,347.7,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,307.44,7.26,D,0
19.33586,-89.28309,336.47,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,308.08,3.66,D,0
19.33732,-89.28342,335.19,0.41,0.45,2024-04-17,1847,N,VIIRS,l,2,307.03,4.99,D,0
19.35233,-89.29456,336.65,0.42,0.45,2024-04-17,1847,N,VIIRS,l,2,307.06,5.17,D,0
19.35424,-89.3072,336.59,0.42,0.45,2024-04-17,1847,N,VIIRS,l,2,308.36,5.23,D,0
19.35645,-89.29539,341.96,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,305.06,9.16,D,0
19.35837,-89.30801,344.76,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,308.99,5.23,D,0
19.36411,-88.87309,334.58,0.39,0.44,2024-04-17,1847,N,VIIRS,n,2,303.29,3.42,D,0
19.36478,-88.86938,335.34,0.39,0.44,2024-04-17,1847,N,VIIRS,n,2,302.52,3.42,D,0
19.36881,-89.29792,339.2,0.42,0.45,2024-04-17,1847,N,VIIRS,l,2,310.46,2.53,D,0
19.39304,-89.28252,346.27,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,309.58,5.86,D,0
19.39715,-89.28338,343.26,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,307.37,5.86,D,0
19.41237,-89.27029,337.0,0.41,0.45,2024-04-17,1847,N,VIIRS,l,2,309.29,11.16,D,0
19.41309,-89.26639,347.73,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,311.34,11.16,D,0
19.41682,-89.73938,338.89,0.44,0.46,2024-04-17,1847,N,VIIRS,n,2,307.34,3.47,D,0
19.42536,-89.3628,341.79,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,311.88,9.03,D,0
19.42608,-89.35884,343.3,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,311.61,9.03,D,0
19.42678,-89.52416,335.99,0.43,0.46,2024-04-17,1847,N,VIIRS,l,2,306.85,2.02,D,0
19.42727,-89.36198,353.2,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,312.21,17.65,D,0
19.4332,-90.59908,347.03,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,307.81,5.29,D,0
19.43768,-90.59995,337.95,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,307.72,5.29,D,0
19.43962,-88.56944,333.48,0.56,0.43,2024-04-17,1847,N,VIIRS,n,2,301.13,5.71,D,0
19.43966,-90.56607,331.81,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,306.24,6.19,D,0
19.44,-90.09505,346.62,0.46,0.47,2024-04-17,1847,N,VIIRS,n,2,312.7,12.65,D,0
19.44709,-89.32513,367.0,0.42,0.45,2024-04-17,1847,N,VIIRS,l,2,354.4,204.38,D,0
19.44754,-90.59711,340.22,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,307.68,5.52,D,0
19.44783,-89.32122,351.77,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,323.74,204.38,D,0
19.44792,-89.36625,343.44,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,306.31,9.53,D,0
19.44859,-90.56789,335.51,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,308.07,5.45,D,0
19.44866,-89.36231,345.02,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,309.83,9.53,D,0
19.45121,-89.32599,353.7,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,308.62,72.72,D,0
19.45133,-90.55383,342.37,0.49,0.49,2024-04-17,1847,N,VIIRS,n,2,307.98,8.64,D,0
19.45145,-90.12943,343.36,0.47,0.47,2024-04-17,1847,N,VIIRS,n,2,307.78,4.08,D,0
19.45195,-89.32207,344.19,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,311.4,72.72,D,0
19.45269,-89.31814,347.19,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,315.91,35.96,D,0
19.45294,-89.50018,337.89,0.43,0.46,2024-04-17,1847,N,VIIRS,l,2,311.78,3.96,D,0
19.45681,-89.31898,349.71,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,313.68,35.96,D,0
19.46201,-90.54655,340.51,0.49,0.49,2024-04-17,1847,N,VIIRS,n,2,309.29,4.71,D,0
19.46312,-89.85765,367.0,0.45,0.47,2024-04-17,1847,N,VIIRS,h,2,305.38,14.32,D,0
19.46516,-90.36483,336.6,0.48,0.48,2024-04-17,1847,N,VIIRS,l,2,308.81,4.48,D,0
19.46569,-90.36635,342.17,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,309.12,6.55,D,0
19.46767,-90.25881,338.4,0.47,0.48,2024-04-17,1847,N,VIIRS,l,2,310.79,3.29,D,0
19.46812,-90.58685,340.54,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,307.38,4.54,D,0
19.4687,-90.37021,353.39,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,312.19,48.0,D,0
19.46879,-90.63147,341.58,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,308.82,5.25,D,0
19.46956,-90.36575,348.0,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,308.91,11.82,D,0
19.4697,-90.62675,334.37,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,308.69,2.9,D,0
19.47137,-89.30969,342.01,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,310.63,12.01,D,0
19.47211,-89.30576,342.26,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,309.27,14.53,D,0
19.47271,-89.37131,341.18,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,309.66,4.21,D,0
19.47327,-90.63239,355.51,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,307.33,10.93,D,0
19.477,-90.58897,334.2,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,306.63,3.7,D,0
19.4792,-89.40559,335.41,0.42,0.45,2024-04-17,1847,N,VIIRS,l,2,309.83,2.83,D,0
19.48114,-89.41832,334.5,0.42,0.45,2024-04-17,1847,N,VIIRS,l,2,309.43,3.3,D,0
19.48179,-89.29963,367.0,0.41,0.45,2024-04-17,1847,N,VIIRS,l,2,354.7,89.7,D,0
19.48252,-89.29571,342.94,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,306.38,89.7,D,0
19.48312,-90.62962,336.02,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,309.82,4.4,D,0
19.48335,-89.40642,335.56,0.42,0.45,2024-04-17,1847,N,VIIRS,l,2,307.51,2.83,D,0
19.48351,-90.4833,334.7,0.49,0.48,2024-04-17,1847,N,VIIRS,l,2,307.29,4.44,D,0
19.48591,-89.30046,356.44,0.41,0.45,2024-04-17,1847,N,VIIRS,n,2,307.92,89.7,D,0
19.4866,-89.68877,337.04,0.44,0.46,2024-04-17,1847,N,VIIRS,l,2,309.17,2.82,D,0
19.48794,-90.48419,335.06,0.49,0.48,2024-04-17,1847,N,VIIRS,l,2,309.54,4.44,D,0
19.48849,-90.62584,333.65,0.5,0.49,2024-04-17,1847,N,VIIRS,l,2,307.51,4.4,D,0
19.50298,-90.55021,341.89,0.49,0.49,2024-04-17,1847,N,VIIRS,n,2,307.17,5.3,D,0
19.50867,-89.43229,340.69,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,305.68,4.9,D,0
19.52749,-90.06715,339.24,0.46,0.47,2024-04-17,1847,N,VIIRS,l,2,314.23,66.67,D,0
19.52872,-89.69745,340.71,0.44,0.46,2024-04-17,1847,N,VIIRS,n,2,309.21,4.78,D,0
19.52927,-89.08934,330.77,0.4,0.44,2024-04-17,1847,N,VIIRS,n,2,304.29,2.36,D,0
19.53401,-90.48424,343.47,0.49,0.48,2024-04-17,1847,N,VIIRS,n,2,306.58,6.85,D,0
19.53662,-90.48344,342.23,0.49,0.48,2024-04-17,1847,N,VIIRS,n,2,305.4,3.22,D,0
19.55457,-90.39221,367.0,0.48,0.48,2024-04-17,1847,N,VIIRS,h,2,315.38,12.64,D,0
19.55546,-90.38768,339.25,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,313.97,12.64,D,0
19.55574,-90.39366,350.36,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,313.24,12.45,D,0
19.55659,-90.38912,346.89,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,313.77,12.45,D,0
19.55698,-90.6636,346.66,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,313.66,33.8,D,0
19.56103,-89.41007,343.04,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,309.67,5.33,D,0
19.56145,-90.6646,350.56,0.5,0.49,2024-04-17,1847,N,VIIRS,n,2,305.76,33.8,D,0
19.56799,-89.51102,336.02,0.42,0.46,2024-04-17,1847,N,VIIRS,l,2,307.5,5.84,D,0
19.57212,-90.41959,343.88,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,310.94,7.15,D,0
19.57546,-89.47092,342.74,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,306.07,6.12,D,0
19.58108,-89.67443,340.01,0.43,0.46,2024-04-17,1847,N,VIIRS,n,2,307.44,3.37,D,0
19.58967,-89.44079,353.14,0.42,0.45,2024-04-17,1847,N,VIIRS,n,2,310.53,17.3,D,0
19.60192,-90.02874,343.41,0.46,0.47,2024-04-17,1847,N,VIIRS,n,2,309.15,3.17,D,0
19.60622,-90.02963,342.65,0.46,0.47,2024-04-17,1847,N,VIIRS,n,2,307.09,6.85,D,0
19.61406,-90.20378,367.0,0.47,0.47,2024-04-17,1847,N,VIIRS,h,2,307.27,13.29,D,0
19.61533,-90.43321,342.61,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,306.69,4.89,D,0
19.61885,-90.43879,332.76,0.48,0.48,2024-04-17,1847,N,VIIRS,l,2,306.5,5.28,D,0
19.62502,-90.43046,340.38,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,306.55,12.21,D,0
19.62854,-90.43604,351.01,0.48,0.48,2024-04-17,1847,N,VIIRS,n,2,306.24,11.97,D,0
19.62943,-90.43139,367.0,0.48,0.48,2024-04-17,1847,N,VIIRS,h,2,307.39,11.97,D,0
19.63208,-89.56601,344.17,0.43,0.46,2024-04-17,1847,N,VIIRS,n,2,312.67,4.91,D,0
19.63589,-89.8713,347.13,0.45,0.47,2024-04-17,1847,N,VIIRS,n,2,311.67,8.7,D,0
19.63625,-89.56687,339.16,0.43,0.46,2024-04-17,1847,N,VIIRS,l,2,309.71,4.91,D,0
19.6384,-90.57787,336.39,0.49,0.49,2024-04-17,1847,N,VIIRS,l,2,309.98,5.06,D,0
19.64013,-89.87223,331.53,0.45,0.47,2024-04-17,1847,N,VIIRS,l,2,305.73,8.7,D,0
19.64078,-89.58878,348.18,0.43,0.46,2024-04-17,1847,N,VIIRS,n,2,312.8,8.16,D,0
19.64123,-90.57688,337.66,0.49,0.49,2024-04-17,1847,N,VIIRS,l,2,308.75,8.35,D,0
19.64372,-90.57417,343.56,0.49,0.49,2024-04-17,1847,N,VIIRS,n,2,307.16,8.16,D,0
19.6466,-90.57312,331.08,0.49,0.49,2024-04-17,1847,N,VIIRS,l,2,303.58,2.31,D,0
19.65238,-89.73597,337.67,0.44,0.46,2024-04-17,1847,N,VIIRS,n,2,308.48,12.55,D,0
19.65316,-89.73181,356.95,0.44,0.46,2024-04-17,1847,N,VIIRS,n,2,314.1,12.55,D,0
19.6566,-89.73684,341.21,0.44,0.46,2024-04-17,1847,N,VIIRS,n,2,305.98,12.55,D,0
19.65712,-89.88843,342.81,0.45,0.47,2024-04-17,1847,N,VIIRS,n,2,308.87,3.12,D,0
19.65737,-89.73268,342.75,0.44,0.46,2024-04-17,1847,N,VIIRS,n,2,305.98,12.55,D,0
19.65771,-88.65601,330.83,0.57,0.43,2024-04-17,1847,N,VIIRS,l,2,303.82,31.8,D,0
19.6593,-88.65891,343.96,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,309.81,27.95,D,0
19.65962,-88.64532,330.67,0.57,0.43,2024-04-17,1847,N,VIIRS,l,2,305.61,6.54,D,0
19.6603,-88.65354,344.89,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,307.73,20.46,D,0
19.6607,-88.66216,332.11,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,302.7,6.86,D,0
19.66166,-88.65678,353.99,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,313.17,31.8,D,0
19.66228,-88.64286,334.91,0.56,0.43,2024-04-17,1847,N,VIIRS,l,2,305.69,7.74,D,0
19.66325,-88.65967,367.0,0.57,0.43,2024-04-17,1847,N,VIIRS,h,2,307.32,27.95,D,0
19.66356,-88.6461,350.02,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,310.06,6.54,D,0
19.66424,-88.65432,336.26,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,305.83,20.46,D,0
19.66465,-88.66293,351.24,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,308.16,17.53,D,0
19.6656,-88.65757,345.54,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,306.17,10.78,D,0
19.66621,-88.66579,336.85,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,304.82,12.97,D,0
19.6672,-88.66045,344.98,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,306.87,12.97,D,0
19.66819,-88.65512,330.84,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,305.59,5.32,D,0
19.6686,-88.6637,342.75,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,303.56,17.53,D,0
19.66955,-88.65836,330.13,0.57,0.43,2024-04-17,1847,N,VIIRS,l,2,304.98,10.78,D,0
19.67115,-88.66122,338.99,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,304.15,12.97,D,0
19.67158,-90.56358,343.31,0.49,0.49,2024-04-17,1847,N,VIIRS,n,2,303.24,5.52,D,0
19.67444,-88.65382,335.52,0.57,0.43,2024-04-17,1847,N,VIIRS,l,2,306.34,5.41,D,0
19.67598,-90.11559,346.65,0.46,0.47,2024-04-17,1847,N,VIIRS,n,2,311.52,12.79,D,0
19.67601,-90.56453,330.89,0.49,0.49,2024-04-17,1847,N,VIIRS,n,2,302.28,3.17,D,0
19.67706,-88.65135,333.12,0.56,0.43,2024-04-17,1847,N,VIIRS,l,2,304.78,5.86,D,0
19.6863,-90.2515,335.37,0.47,0.48,2024-04-17,1847,N,VIIRS,n,2,304.23,4.74,D,0
19.68693,-88.66434,335.34,0.57,0.43,2024-04-17,1847,N,VIIRS,n,2,302.5,7.06,D,0
19.69065,-90.25243,343.84,0.47,0.48,2024-04-17,1847,N,VIIRS,n,2,305.97,5.39,D,0
19.69131,-90.25142,342.33,0.47,0.48,2024-04-17,1847,N,VIIRS,n,2,305.58,4.23,D,0
